:nemesis	:info	:start-partition	:one
1	:invoke	:read	nil
1	:ok	:read	141
5	:invoke	:read	nil
5	:ok	:read	102
0	:invoke	:read	nil
0	:ok	:read	220
0	:invoke	:read	nil
0	:ok	:read	220
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	102
0	:invoke	:read	nil
0	:ok	:read	220
0	:invoke	:add	0
1	:invoke	:read	nil
1	:ok	:read	143
0	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	102
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	223
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	102
0	:invoke	:read	nil
0	:ok	:read	223
0	:invoke	:read	nil
0	:ok	:read	223
1	:invoke	:read	nil
1	:ok	:read	144
5	:invoke	:read	nil
5	:ok	:read	102
0	:invoke	:read	nil
0	:ok	:read	223
0	:invoke	:read	nil
0	:ok	:read	223
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	102
0	:invoke	:read	nil
0	:ok	:read	223
0	:invoke	:read	nil
0	:ok	:read	223
1	:invoke	:read	nil
1	:ok	:read	144
5	:invoke	:read	nil
5	:ok	:read	102
0	:invoke	:read	nil
0	:ok	:read	223
0	:invoke	:read	nil
0	:ok	:read	223
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	223
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	226
0	:invoke	:read	nil
0	:ok	:read	226
1	:invoke	:read	nil
1	:ok	:read	148
5	:invoke	:read	nil
5	:ok	:read	103
0	:invoke	:read	nil
0	:ok	:read	226
0	:invoke	:read	nil
0	:ok	:read	226
1	:invoke	:read	nil
1	:ok	:read	148
5	:invoke	:read	nil
5	:ok	:read	103
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	148
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	226
0	:invoke	:read	nil
0	:ok	:read	226
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	104
0	:invoke	:read	nil
0	:ok	:read	226
0	:invoke	:read	nil
0	:ok	:read	226
1	:invoke	:read	nil
1	:ok	:read	148
5	:invoke	:read	nil
5	:ok	:read	104
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	226
1	:invoke	:read	nil
1	:ok	:read	148
5	:invoke	:read	nil
5	:ok	:read	104
0	:invoke	:add	1
1	:invoke	:read	nil
1	:ok	:read	148
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	148
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	227
0	:invoke	:read	nil
0	:ok	:read	227
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	108
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	228
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	108
0	:invoke	:read	nil
0	:ok	:read	228
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	151
5	:invoke	:read	nil
5	:ok	:read	108
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	231
1	:invoke	:read	nil
1	:ok	:read	151
5	:invoke	:read	nil
5	:ok	:read	108
0	:invoke	:read	nil
0	:ok	:read	231
0	:invoke	:read	nil
0	:ok	:read	231
1	:invoke	:read	nil
1	:ok	:read	151
5	:invoke	:read	nil
5	:ok	:read	108
0	:invoke	:read	nil
0	:ok	:read	231
0	:invoke	:read	nil
0	:ok	:read	231
1	:invoke	:read	nil
1	:ok	:read	151
5	:invoke	:read	nil
5	:ok	:read	108
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	235
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	235
0	:invoke	:read	nil
0	:ok	:read	235
1	:invoke	:read	nil
5	:invoke	:add	4
1	:ok	:read	153
5	:ok	:add	4
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	114
0	:invoke	:read	nil
0	:ok	:read	240
0	:invoke	:read	nil
0	:ok	:read	240
1	:invoke	:read	nil
1	:ok	:read	154
5	:invoke	:read	nil
5	:ok	:read	114
0	:invoke	:read	nil
0	:ok	:read	240
0	:invoke	:read	nil
0	:ok	:read	240
1	:invoke	:read	nil
1	:ok	:read	154
5	:invoke	:read	nil
5	:ok	:read	114
0	:invoke	:read	nil
0	:ok	:read	240
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	154
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	240
0	:invoke	:read	nil
0	:ok	:read	240
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	240
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	155
5	:invoke	:read	nil
5	:ok	:read	117
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	242
1	:invoke	:read	nil
1	:ok	:read	155
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	242
0	:invoke	:read	nil
0	:ok	:read	242
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	120
0	:invoke	:read	nil
0	:ok	:read	242
0	:invoke	:read	nil
0	:ok	:read	242
1	:invoke	:read	nil
1	:ok	:read	156
5	:invoke	:read	nil
5	:ok	:read	120
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	242
1	:invoke	:read	nil
1	:ok	:read	156
5	:invoke	:add	4
0	:invoke	:read	nil
1	:invoke	:read	nil
0	:ok	:read	242
0	:invoke	:add	0
5	:ok	:add	4
1	:ok	:read	156
0	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	124
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	242
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	242
0	:invoke	:read	nil
0	:ok	:read	242
1	:invoke	:read	nil
1	:ok	:read	157
5	:invoke	:read	nil
5	:ok	:read	128
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	245
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	128
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	246
1	:invoke	:read	nil
1	:ok	:read	157
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	248
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	131
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	250
1	:invoke	:read	nil
5	:invoke	:add	3
1	:ok	:read	160
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	250
0	:invoke	:read	nil
0	:ok	:read	250
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
0	:invoke	:add	0
5	:ok	:read	134
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	250
1	:invoke	:read	nil
1	:ok	:read	164
5	:invoke	:read	nil
5	:ok	:read	134
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	252
1	:invoke	:read	nil
1	:ok	:read	164
5	:invoke	:read	nil
5	:ok	:read	134
0	:invoke	:read	nil
0	:ok	:read	252
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	164
5	:invoke	:read	nil
5	:ok	:read	134
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	253
1	:invoke	:read	nil
1	:ok	:read	164
5	:invoke	:read	nil
5	:ok	:read	134
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	164
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	255
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
5	:ok	:read	138
0	:invoke	:read	nil
0	:ok	:read	258
0	:invoke	:read	nil
0	:ok	:read	258
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	138
0	:invoke	:read	nil
0	:ok	:read	258
0	:invoke	:read	nil
0	:ok	:read	258
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	258
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	174
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	266
1	:invoke	:read	nil
1	:ok	:read	175
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	266
0	:invoke	:read	nil
0	:ok	:read	266
1	:invoke	:read	nil
1	:ok	:read	175
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	266
0	:invoke	:read	nil
0	:ok	:read	266
1	:invoke	:read	nil
1	:ok	:read	175
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	266
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	267
0	:invoke	:read	nil
0	:ok	:read	267
1	:invoke	:read	nil
1	:ok	:read	178
5	:invoke	:read	nil
5	:ok	:read	151
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	270
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	151
0	:invoke	:read	nil
0	:ok	:read	270
0	:invoke	:read	nil
0	:ok	:read	270
1	:invoke	:read	nil
5	:invoke	:read	nil
1	:ok	:read	180
5	:ok	:read	151
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	274
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	274
1	:invoke	:read	nil
1	:ok	:read	184
5	:invoke	:read	nil
5	:ok	:read	153
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	275
1	:invoke	:read	nil
1	:ok	:read	184
5	:invoke	:read	nil
5	:ok	:read	153
0	:invoke	:read	nil
0	:ok	:read	275
0	:invoke	:read	nil
0	:ok	:read	275
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	153
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	276
1	:invoke	:read	nil
1	:ok	:read	187
5	:invoke	:read	nil
5	:ok	:read	153
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	279
1	:invoke	:read	nil
1	:ok	:read	187
5	:invoke	:read	nil
5	:ok	:read	153
0	:invoke	:read	nil
0	:ok	:read	279
0	:invoke	:read	nil
0	:ok	:read	279
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	279
0	:invoke	:read	nil
0	:ok	:read	279
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	157
0	:invoke	:read	nil
0	:ok	:read	279
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	282
1	:invoke	:read	nil
1	:ok	:read	193
5	:invoke	:read	nil
5	:ok	:read	161
0	:invoke	:read	nil
0	:ok	:read	282
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	193
5	:invoke	:read	nil
5	:ok	:read	161
0	:invoke	:read	nil
0	:ok	:read	283
0	:invoke	:read	nil
0	:ok	:read	283
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	283
0	:invoke	:read	nil
0	:ok	:read	283
1	:invoke	:read	nil
1	:ok	:read	197
5	:invoke	:read	nil
5	:ok	:read	165
0	:invoke	:read	nil
0	:ok	:read	283
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	197
5	:invoke	:read	nil
5	:ok	:read	165
0	:invoke	:read	nil
0	:ok	:read	287
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
5	:invoke	:read	nil
1	:ok	:read	197
5	:ok	:read	165
0	:invoke	:read	nil
0	:ok	:read	289
0	:invoke	:read	nil
0	:ok	:read	289
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	165
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	290
1	:invoke	:read	nil
1	:ok	:read	198
5	:invoke	:read	nil
5	:ok	:read	165
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	294
1	:invoke	:read	nil
1	:ok	:read	198
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	294
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	198
5	:invoke	:read	nil
5	:ok	:read	167
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:add	0
1	:invoke	:read	nil
0	:ok	:add	0
1	:ok	:read	198
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	198
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	301
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	303
0	:invoke	:read	nil
0	:ok	:read	303
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:read	nil
0	:ok	:read	303
0	:invoke	:read	nil
0	:ok	:read	303
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:read	nil
0	:ok	:read	303
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	304
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	307
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	309
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:read	nil
0	:ok	:read	309
0	:invoke	:read	nil
0	:ok	:read	309
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:read	nil
0	:ok	:read	309
0	:invoke	:read	nil
0	:ok	:read	309
1	:invoke	:read	nil
1	:ok	:read	202
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:read	nil
0	:ok	:read	309
0	:invoke	:read	nil
0	:ok	:read	309
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	203
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
5	:ok	:read	175
0	:invoke	:read	nil
0	:ok	:read	317
0	:invoke	:read	nil
0	:ok	:read	317
1	:invoke	:read	nil
1	:ok	:read	207
5	:invoke	:add	4
0	:invoke	:add	1
5	:ok	:add	4
0	:ok	:add	1
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	207
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	323
1	:invoke	:read	nil
1	:ok	:read	207
5	:invoke	:read	nil
5	:ok	:read	181
0	:invoke	:read	nil
0	:ok	:read	323
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	207
5	:invoke	:read	nil
5	:ok	:read	181
0	:invoke	:read	nil
0	:ok	:read	326
0	:invoke	:read	nil
0	:ok	:read	326
1	:invoke	:read	nil
5	:invoke	:add	1
1	:ok	:read	207
5	:ok	:add	1
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	329
1	:invoke	:read	nil
1	:ok	:read	207
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	329
0	:invoke	:read	nil
0	:ok	:read	329
1	:invoke	:read	nil
1	:ok	:read	207
5	:invoke	:read	nil
5	:ok	:read	187
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	333
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	333
0	:invoke	:read	nil
0	:ok	:read	333
1	:invoke	:read	nil
1	:ok	:read	211
5	:invoke	:read	nil
5	:ok	:read	189
0	:invoke	:read	nil
0	:ok	:read	333
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	211
5	:invoke	:read	nil
5	:ok	:read	189
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	211
5	:invoke	:read	nil
5	:ok	:read	189
0	:invoke	:read	nil
0	:ok	:read	341
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	189
0	:invoke	:read	nil
0	:ok	:read	345
0	:invoke	:read	nil
0	:ok	:read	345
1	:invoke	:read	nil
1	:ok	:read	212
5	:invoke	:read	nil
5	:ok	:read	189
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	346
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	346
0	:invoke	:read	nil
0	:ok	:read	346
1	:invoke	:read	nil
1	:ok	:read	216
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	194
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	358
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	194
0	:invoke	:read	nil
0	:ok	:read	358
0	:invoke	:read	nil
0	:ok	:read	358
1	:invoke	:read	nil
1	:ok	:read	218
5	:invoke	:read	nil
5	:ok	:read	194
0	:invoke	:read	nil
0	:ok	:read	358
0	:invoke	:read	nil
0	:ok	:read	358
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
5	:ok	:read	194
0	:invoke	:read	nil
0	:ok	:read	358
0	:invoke	:read	nil
0	:ok	:read	358
1	:invoke	:read	nil
1	:ok	:read	222
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	358
0	:invoke	:add	4
1	:invoke	:read	nil
0	:ok	:add	4
1	:ok	:read	222
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	362
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	222
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	365
1	:invoke	:read	nil
1	:ok	:read	222
5	:invoke	:read	nil
5	:ok	:read	203
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	369
1	:invoke	:read	nil
1	:ok	:read	222
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	371
1	:invoke	:read	nil
1	:ok	:read	222
5	:invoke	:read	nil
5	:ok	:read	204
0	:invoke	:read	nil
0	:ok	:read	371
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	204
0	:invoke	:read	nil
0	:ok	:read	371
0	:invoke	:read	nil
0	:ok	:read	371
1	:invoke	:read	nil
1	:ok	:read	225
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	225
5	:invoke	:read	nil
5	:ok	:read	205
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	377
1	:invoke	:read	nil
1	:ok	:read	225
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	380
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	208
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	227
5	:invoke	:read	nil
5	:ok	:read	208
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	390
1	:invoke	:read	nil
1	:ok	:read	227
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
5	:ok	:read	212
0	:invoke	:read	nil
0	:ok	:read	397
0	:invoke	:read	nil
0	:ok	:read	397
1	:invoke	:read	nil
1	:ok	:read	231
5	:invoke	:read	nil
5	:ok	:read	212
0	:invoke	:read	nil
0	:ok	:read	397
0	:invoke	:read	nil
0	:ok	:read	397
1	:invoke	:read	nil
1	:ok	:read	231
5	:invoke	:read	nil
5	:ok	:read	212
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	398
1	:invoke	:read	nil
1	:ok	:read	231
5	:invoke	:read	nil
5	:ok	:read	212
0	:invoke	:read	nil
0	:ok	:read	398
0	:invoke	:read	nil
0	:ok	:read	398
1	:invoke	:read	nil
1	:ok	:read	231
5	:invoke	:read	nil
5	:ok	:read	212
0	:invoke	:read	nil
0	:ok	:read	398
0	:invoke	:read	nil
0	:ok	:read	398
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	398
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	232
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	402
1	:invoke	:read	nil
1	:ok	:read	232
5	:invoke	:read	nil
5	:ok	:read	220
0	:invoke	:read	nil
0	:ok	:read	402
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	403
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	233
5	:invoke	:read	nil
5	:ok	:read	223
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	233
5	:invoke	:read	nil
5	:ok	:read	223
0	:invoke	:read	nil
0	:ok	:read	409
0	:invoke	:read	nil
0	:ok	:read	409
1	:invoke	:read	nil
1	:ok	:read	233
5	:invoke	:read	nil
5	:ok	:read	223
0	:invoke	:read	nil
0	:ok	:read	409
0	:invoke	:read	nil
0	:ok	:read	409
1	:invoke	:read	nil
1	:ok	:read	233
5	:invoke	:read	nil
5	:ok	:read	223
0	:invoke	:read	nil
0	:ok	:read	409
0	:invoke	:read	nil
0	:ok	:read	409
1	:invoke	:read	nil
1	:ok	:read	233
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	409
0	:invoke	:read	nil
0	:ok	:read	409
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	225
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	412
1	:invoke	:read	nil
1	:ok	:read	235
5	:invoke	:read	nil
5	:ok	:read	225
0	:invoke	:read	nil
0	:ok	:read	412
0	:invoke	:read	nil
0	:ok	:read	412
1	:invoke	:read	nil
1	:ok	:read	235
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	412
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	235
5	:invoke	:read	nil
5	:ok	:read	225
0	:invoke	:read	nil
0	:ok	:read	412
0	:invoke	:read	nil
0	:ok	:read	412
1	:invoke	:read	nil
1	:ok	:read	235
5	:invoke	:read	nil
5	:ok	:read	225
0	:invoke	:read	nil
0	:ok	:read	412
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	235
5	:invoke	:read	nil
5	:ok	:read	225
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	225
0	:invoke	:read	nil
0	:ok	:read	417
:nemesis	:info	:stop-partition	nil
:nemesis	:info	:stop-partition	:network-healed
1	:invoke	:read	nil
1	:ok	:read	238
5	:invoke	:read	nil
5	:ok	:read	225
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	419
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	3
5	:ok	:add	3
